iso3,tl2_id,OLD_SH,WORKAGE_SH,YOUTH_SH,POP_CH,POP_T,POP_DENS,NETNAT_RATE,BIRTH_RA,DEATH_RA,NETMOB_ALL,NETMIG_RATE,NETMOB_RATE,NETMOBMIG_RATE,SEX_RATIO_TOT,BUILT_S__T,BUILT_S_CH__T,AIR_TEMP2M,AIR_TEMP2M_DIFF_1981_2010,PRECIP_SUM,PRECIP_SUM_DIFF_1981_2010,EXT_PRECIP_DAYS,EXT_PRECIP_DAYS_1981_2010,SOIL_MOIST_L1_CH_1981_2018,CDD_T_22C,CDD_T_22C_CH,HDD_T_15C,HDD_T_15C_CH,UCTCI_GT32,UCTCI_GT38,UCTCI_GT46,UCTCI_GT32_DIFF_1981_2010,UCTCI_GT38_DIFF_1981_2010,UCTCI_GT46_DIFF_1981_2010,FIRE_TOTAL_AREA_SH,RIVER_FLOOD_RP100_POP_SH,COASTAL_FLOOD_RP100_POP_SH,FOREST_CH,OOKLA_FIXED_DOWNLOAD_DEV,OOKLA_MOBILE_DOWNLOAD_DEV,OOKLA_FIXED_UPLOAD_DEV,OOKLA_MOBILE_UPLOAD_DEV,MEDIAN_DISP_INC_PC_CURR_PR,MEDIAN_DISP_INC_PC_REAL_PPP,POV_RATE_60,UNEM_RA_15_64,UNEM_RA_15_MAX
JPN,JPI,33.45,55.11,11.43,-4.891869411520067,3696170.0,198.21,-3.2640408270086363,6.7538,13.393,,,,,91.1,152.02422554808632,24.815619330499885,14.665093371856958,0.6557863214383766,2.2192966387643187,0.16014893612402462,33.09440730412195,2.677721536717987,0.0250863507161192,231.56904182124458,40.6629180115349,1275.1504536764503,-145.97269862079912,58.717530057562634,2.402285643034115,0.0,4.28308455644716,1.591108623567877,0.0,0.0009546427879683595,0.0,4.57967891767761,-0.6083814419956937,-15.9417564907257,5.0255152573462425,-18.22696997584275,-1.4443501404732215,,,,,
JPN,JPJ,29.7,56.97,13.32,-1.9432856678358204,14246400.0,325.92,-1.6218654646324548,8.1706,11.4346,,,,,90.4,119.18563626011421,25.891747905262296,15.960983129949835,0.6606383607087324,2.091187511197242,0.13291719285846773,31.17516441614776,2.3685527880780795,0.48054582133221224,320.04124497715196,49.32618623416204,1027.3287037064704,-135.41267533418062,65.34573873827996,6.134154794917236,0.0,7.838655077700244,2.569174336642199,0.0,0.46648439971861005,0.0,9.9375824567642,-2.9043190857654984,-17.291014919916332,-19.882982997676645,-19.012521620879895,-16.069500293368268,,,,,
KOR,KR01,14.6,73.57,11.83,3.1968154632233534,26054100.0,2225.89,0.6618307426597582,6.0451999999999995,4.732,,,,,98.8,35.630901675529756,51.27179634919836,11.563175246035051,0.7156144210103388,1.236790503753702,-0.09469150617321742,17.777244464451506,-0.43778990706092846,-2.349209674513053,210.7221814925694,66.39897177152682,2259.634339764566,-142.060610337469,45.90025818596466,6.48208771424279,0.0,6.452627197594246,4.690828761204023,0.0,0.51220998246889,23.56628405824355,1.33283145543172,-2.617224556172897,2.827712246643655,0.8390002691206797,2.875115664321342,6.490896412568966,,,,,
KOR,KR02,17.92,70.23,11.84,-2.235279460270997,7768590.0,629.95,-0.3795281017157528,5.6346,6.4062,,,,,100.27,63.231285288169566,45.54264472759275,13.056320473267386,0.7543359276887994,1.354101272145397,0.01823183427708136,18.917483323725598,-0.9633899731898602,-1.7816434263232428,217.62687941602326,54.37215031573294,1768.846569378226,-157.40273414303934,51.186066748316286,5.97297962826517,0.0,9.014156169798765,3.1865390803685387,0.0,0.0015783559875897153,12.39293565512048,1.0290734171706502,-11.593319820435976,-7.099694882235563,2.558472270278496,-9.955950130960597,-6.234816413166415,,,,,
KOR,KR03,19.5,69.21,11.28,-2.2912570047332954,5028600.0,252.58,-0.8301155292329871,5.4484,7.129600000000001,,,,,100.01,97.31603668056945,44.55872842772568,12.0667132486453,0.7241469745361364,1.193805502524833,0.03806616980594071,16.01593026458627,-0.4933386261388993,-1.0749853266260323,200.16339740134703,49.90452095453979,2055.865003244364,-154.4339532506311,64.00173166780993,11.818290545879876,0.0,7.032349617712589,5.989788267282744,0.0,0.04677182619894,11.53822474327523,0.13893681815349,-13.388596819396042,-6.114931240043236,0.5010627149460884,-3.8272128484145003,-11.017233093827286,,,,,
KOR,KR04,20.19,67.93,11.88,-1.7819569799965354,5046060.0,245.68,-1.099774172878866,5.554399999999999,7.7707999999999995,,,,,100.15,134.62359018326887,50.282327350800905,12.937411047721232,0.6686812387582439,1.252102142021131,-0.10673268896518476,17.672625352625353,-2.563790457123795,-2.5961224489612356,223.65873095098723,56.95043945785195,1819.1907176466332,-129.64564039299975,48.25420395365755,5.298785972507735,0.0,7.942851978629233,3.3400938514884495,0.0,0.019607267849180002,0.9397736962335399,1.59531499166151,-2.8950732800948753,-4.326733204894015,6.543493573687991,-5.627826872745113,-5.91150433978509,,,,,
KOR,KR05,16.81,70.58,12.61,4.2833665641767205,5653900.0,341.46,-0.07611947283350193,6.2596,6.4044,,,,,103.47,118.13994313952772,72.08216237649138,12.187408189820578,0.6606209266650364,1.1718102008599889,-0.06177860620049649,16.746032999131607,-0.6806524828293966,-1.7697199464736468,227.69546711315826,62.84869588830812,2074.11595958873,-130.0260468309808,59.58368755849297,10.654667713768836,0.0,7.591989823874373,7.09085026826355,0.0,0.19155430782230998,6.60741143125619,1.31610139935777,-7.989471987967994,-0.5610515724961083,-18.75700561105959,-0.5120772558864488,-19.70048804736667,,,,,
KOR,KR06,20.99,68.09,10.91,0.25187256039666633,1520460.0,91.75,-1.2870180421861028,5.3648,7.939400000000001,,,,,101.75,127.39454856248032,66.80637986930051,9.94864331028773,1.0072521093836637,1.2878383164969316,-0.014460057285349073,17.263304199372786,0.4719918103261655,-2.1586417432461036,104.64316774763309,42.56411773295262,2569.774432178952,-255.61444573266735,36.248987328821116,3.009970291175189,0.0,8.45350922257723,2.4548969111992673,0.0,0.27084656262359996,15.580253638134788,0.4920420740697,-6.702165185695333,-13.852236312864342,-8.972913265182056,-5.918834813762473,-14.185884892717777,,,,,
KOR,KR07,15.79,70.01,14.19,12.33821497466842,673189.0,364.67,0.353588410490157,6.703799999999999,6.004,,,,,101.38,207.8605820331479,46.01992408930162,15.140532963769095,0.7201854297591559,1.5288990930815516,0.027141376754828063,20.862538427755815,-0.27452788757136803,-2.4613790067475216,251.80802144085555,48.947622054260364,1129.1302504342407,-152.90185754158276,36.32765674700557,0.8245439232877849,0.0,11.091595029504106,0.5175763430432239,0.0,0.0,0.0,3.4138415983720796,-30.723381197507447,-16.073356338590983,-11.95551980668615,-16.025976318267524,-22.86294834855589,,,,,
LUX,LU00,14.75,69.34,15.91,11.99967375214534,645397.0,249.57,1.6701457843421081,10.3758,7.159999999999999,,,,,,107.32710574820764,39.41964231454615,10.238264925083554,1.413645322313404,0.9367543867452935,0.02312731312117652,3.5720566682950663,0.8189480540628559,-5.7956867251396265,28.166944915327015,19.895258378151112,2108.6272649101566,-355.4818243339656,11.950356221049649,0.5666321538959008,0.0,5.840449425218581,0.42786307788902944,0.0,0.0,11.03935483876431,0.0,0.43944899856335357,0.006591353893706825,-0.5310477243888674,0.023332054548550148,-0.1670296155699842,,,,,
LVA,LV00,20.88,63.13,15.99,-4.7334633512107915,1875760.0,29.64,-2.812647426825016,9.7704,15.4966,,,,,86.33,134.7543876168471,14.563914014603311,7.73399920360786,1.3128369593233367,0.7171961447597267,-0.05386428967576871,1.9337456697945037,0.3785474052399687,-3.5823788889917108,24.69610515040574,17.472666672802937,2981.554558719061,-341.83124134109994,8.406424016106145,0.00038499074625142,0.0,5.670668368064525,-0.0021846477017282368,0.0,0.03200716020936,41.86600582101979,2.99450267620615,-2.8326379881032815,-0.03688312113333068,-0.021596777690325475,-0.04801751148274028,-0.058434408623084175,,,,,
MEX,ME01,6.81,66.07,27.02,,1425610.0,253.44,6.197737333989179,17.543400000000002,5.5424,,,,,95.58,85.67686291232401,77.94153311587782,17.606746887730317,0.9200775026458899,0.7277152323502234,0.0407345501660462,6.0285493529070875,0.8153842851930548,1.8932389420196927,38.60842695217772,12.96585230974182,154.67822153524324,-99.66914496508517,86.25280680046744,0.615402464567338,0.0,29.70936022967631,0.285160620532774,0.0,0.50791061151772,9.31268234154071,0.0,-2.334670369227608,-4.868854901187297,-8.12822148241594,7.060108551247405,1.7934779783144588,,,,,
MEX,ME02,6.51,69.97,23.3,,3769020.0,52.68,4.579745076870287,15.4924,6.5600000000000005,,,,,101.72,63.97550572080727,48.29809892247657,19.85378404621892,0.5695939850849101,0.16342996996113815,-0.008908074061964099,1.3860506433094861,-0.06090330776651735,-4.0963500074310595,723.8406900974567,72.31260591493576,314.09959556358643,-62.86256508807325,117.96634167211889,53.24802204546609,23.178952923526047,6.264010596047868,-0.309310325418889,4.013423503531007,3.36439509479026,4.14790282270306,0.22868966210392003,5.850550620487737,16.853119450269357,-1.5290764911201382,3.9386219551304427,-6.6198860577445355,,,,,
MEX,ME03,6.08,68.76,24.68,,798447.0,10.8,4.29533002483228,13.727,5.2844,,,,,103.39,74.47111126716072,41.06743386724498,22.320152815745853,0.4802251370602149,0.1643190726843295,-0.00067485828183328,1.4633206606484452,0.2471437784766007,-0.9532916502862476,806.3919947350926,63.868673366767396,27.87518581118831,-19.13067933304961,148.27776307346846,38.146285333321636,0.14838749632297177,1.282773754729169,-4.657850771600498,-0.2578167271655919,0.008990318203321497,1.139353687974006e-05,2.71462965728496,2.1294137715357917,10.68006317895995,-0.8406704882986595,48.64239972339222,-8.841267702724135,,,,,
MEX,ME04,7.52,66.04,25.97,,928363.0,16.08,4.61452739808801,15.4558,6.3107999999999995,,,,,96.93,91.6857855726515,48.53503277347965,26.994278696924617,0.6984289377969773,0.8950582998550555,-0.08517843133956207,6.120672892155215,0.542994077919744,-4.829241890568614,1840.7580557215467,244.7546168297701,0.0,-0.011513241706147554,301.99633115639716,91.45198550413772,0.869614697434927,14.344493174904585,12.185231061980128,0.41752908942509814,8.60884985376409,7.99772413201035,5.12132837423978,-0.9996221540732567,-23.99047628212459,-17.473358383409163,-2.8762174267914467,-9.295813146928122,,,,,
MEX,ME05,7.3,66.31,26.19,,3146770.0,20.78,5.30639592836349,17.0612,6.6494,,,,,98.77,83.80041837414221,55.69659228721922,20.717382528459314,0.9431452476246847,0.3372165469651528,-0.11180879276251268,1.8297968035431702,-0.8435626211342944,-12.376412369134071,789.1367919989456,180.76658447616865,321.60236444628225,-35.31899230870558,175.17974733388291,72.92281158092548,0.34136737145703056,19.9975772933958,18.04809908501334,0.10471321315302817,0.25023510714525,25.95818163698661,0.0,6.981248663165154,3.921092331922172,-9.535454152953596,3.8157489529253374,-0.6279098237760337,,,,,
MEX,ME06,8.44,67.61,23.68,,731391.0,129.98,3.5110945291594957,14.165199999999999,7.194599999999999,,,,,97.26,70.38001750800903,53.10205086313531,23.52603115961653,0.43049861057072364,1.4562733423510599,0.035124409039774686,15.132262018248676,1.81236778791593,-0.3430396821250903,690.7514700601372,102.06148515931719,81.4084048741515,19.43539809866703,313.9465028205459,9.626490785598168,0.0,15.763517718060223,3.8941178367570317,0.0,2.55674536124195,23.691545015278752,0.11220542325235,-7.827145995084931,-9.635178858048661,-20.31741223853462,-16.667627753086876,-7.479084415450318,,,,,
